Date,Open,High,Low,Close,Adj Close,Volume
2013-06-17,350.100006,359.000000,346.700012,355.500000,316.534332,145440
2013-06-18,351.600006,368.799988,351.600006,361.869995,322.206116,350890
2013-06-19,365.700012,369.899994,360.070007,366.845001,326.635834,268340
2013-06-20,365.795013,367.500000,362.299988,366.059998,325.936890,130880
2013-06-21,366.359985,367.649994,354.399994,356.165009,317.126434,52140
2013-06-24,354.890015,354.890015,337.500000,339.964996,302.702118,101730
2013-06-25,348.869995,348.869995,331.000000,335.105011,298.374786,504790
2013-06-26,335.100006,344.875000,331.000000,336.795013,299.879547,204380
2013-06-27,333.309998,337.500000,321.200012,330.674988,294.430359,440850
2013-06-28,339.500000,347.500000,322.065002,327.690002,291.772583,701120
2013-07-01,336.200012,350.989990,330.100006,346.464996,308.489685,232410
2013-07-02,349.795013,354.899994,342.100006,353.480011,314.735718,97170
2013-07-03,355.500000,361.029999,346.299988,359.154999,319.788696,45450
2013-07-04,362.500000,362.500000,355.109985,356.109985,317.077484,79370
2013-07-05,356.109985,363.959991,356.109985,361.459991,321.841095,39350
2013-07-08,360.519989,372.500000,359.839996,365.839996,325.741028,551070
2013-07-09,362.899994,372.000000,361.000000,369.940002,329.391602,835470
2013-07-10,372.500000,375.000000,370.299988,373.549988,332.605927,184730
2013-07-11,376.500000,378.304993,373.500000,376.700012,335.410675,440210
2013-07-12,378.899994,379.899994,375.500000,378.345001,336.875336,63870
2013-07-15,378.000000,383.299988,370.529999,380.750000,339.016724,179500
2013-07-16,381.000000,381.000000,372.105011,377.614990,336.225372,161490
2013-07-17,388.799988,394.500000,377.505005,386.140015,343.815948,1012740
2013-07-18,390.000000,398.000000,385.000000,387.739990,345.240570,330710
2013-07-19,391.480011,394.369995,383.000000,383.964996,341.879333,566230
2013-07-22,378.100006,385.399994,377.500000,380.600006,338.883179,27040
2013-07-23,379.904999,386.440002,369.000000,372.609985,331.768951,72380
2013-07-24,373.200012,379.399994,370.420013,373.125000,332.227509,217870
2013-07-25,378.000000,378.000000,360.105011,364.915009,324.917389,243510
2013-07-26,367.239990,374.894989,364.500000,370.170013,329.596466,61420
2013-07-29,372.500000,372.500000,357.660004,364.855011,324.863983,93910
2013-07-30,362.005005,363.334991,345.200012,349.144989,310.875885,133210
2013-07-31,345.100006,359.000000,342.035004,348.924988,310.680023,221590
2013-08-01,349.500000,357.700012,345.015015,347.195007,309.139648,213980
2013-08-02,345.000000,353.500000,342.700012,349.720001,311.387909,301440
2013-08-05,349.700012,353.000000,344.010010,346.029999,308.102356,461110
2013-08-06,342.600006,350.000000,323.000000,330.390015,294.176636,1599130
2013-08-07,325.100006,332.500000,317.500000,320.170013,285.076813,199020
2013-08-08,328.619995,349.899994,325.225006,331.899994,295.521118,743790
2013-08-12,333.000000,348.799988,315.220001,328.040009,292.084198,185400
2013-08-13,329.000000,335.549988,321.304993,326.980011,291.140350,149120
2013-08-14,327.600006,332.500000,327.500000,329.989990,293.820465,372570
2013-08-16,329.005005,332.000000,313.119995,316.769989,282.049469,201310
2013-08-19,316.714996,316.714996,307.700012,309.970001,275.994781,428520
2013-08-20,304.005005,311.475006,300.000000,308.954987,275.091095,417100
2013-08-21,306.500000,320.000000,298.000000,305.095001,271.654114,659950
2013-08-22,300.600006,311.600006,296.500000,308.864990,275.010925,60490
2013-08-23,309.899994,327.390015,307.579987,319.959991,284.889801,107890
2013-08-26,325.119995,337.899994,325.119995,332.690002,296.224518,63580
2013-08-27,334.500000,334.500000,327.000000,327.820007,291.888336,58120
2013-08-28,327.994995,327.994995,315.000000,316.434998,281.751160,138990
2013-08-29,318.000000,324.589996,309.230011,315.269989,280.713898,215070
2013-08-30,317.005005,322.244995,310.559998,318.980011,284.017242,119850
2013-09-02,319.500000,324.494995,312.214996,319.959991,284.889801,213450
2013-09-03,325.000000,325.000000,315.105011,318.105011,283.238129,149430
2013-09-04,317.100006,321.600006,316.000000,316.869995,282.138519,194390
2013-09-05,327.000000,327.000000,317.000000,318.644989,283.718933,159710
2013-09-06,317.119995,324.269989,317.119995,319.214996,284.226440,321320
2013-09-10,317.100006,334.000000,317.100006,332.385010,295.952911,95600
2013-09-11,328.380005,347.000000,328.380005,345.184998,307.349945,230310
2013-09-12,345.184998,364.864990,341.329987,360.059998,320.594513,523900
2013-09-13,360.700012,363.660004,356.000000,361.345001,321.738708,45860
2013-09-16,363.570007,368.570007,361.095001,366.665009,326.475586,78910
2013-09-17,368.489990,368.489990,355.295013,357.174988,318.025787,141110
2013-09-18,359.989990,364.399994,355.225006,358.265015,318.996307,825900
2013-09-19,360.989990,361.980011,353.000000,354.290009,315.456970,51160
2013-09-20,357.040009,359.355011,328.140015,347.450012,309.366730,355520
2013-09-23,340.500000,346.989990,334.200012,338.864990,301.722687,1174370
2013-09-24,339.214996,363.799988,339.209991,359.510010,320.104797,251440
2013-09-25,358.880005,363.500000,347.899994,351.250000,312.750153,100410
2013-09-26,349.589996,351.399994,345.000000,347.600006,309.500275,53570
2013-09-27,350.899994,358.399994,346.605011,355.434998,316.476471,79460
2013-09-30,360.799988,363.500000,350.010010,356.035004,317.010742,97570
